Timestamp,,,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Player Load,Positional Quality (%),HDOP,#Sats,activity,at/df,position
32:27.0,,,24,0.49,-0.28801769,41.71,34.6151695,135.5163213,86,4.5,41.7,1.14,7,,,
32:27.1,,,24.1,0.46,-0.303525686,41.74,34.6151693,135.5163215,86,4.5,42,1.14,7,,,
32:27.2,,,24.2,0.42,-0.310272157,41.74,34.6151692,135.5163213,86,4.5,42,1.14,7,,,
32:27.3,,,24.3,0.35,-0.325505376,41.78,34.615169,135.5163215,86,4.5,43.1,1.14,7,,,
32:27.4,,,24.4,0.29,-0.3574301,41.78,34.615169,135.5163213,86,4.5,44.2,1.14,7,,,
32:27.5,,,24.5,0.22,-0.403126508,41.78,34.615169,135.5163213,86,4.5,43.6,1.14,7,,,
32:27.6,,,24.6,0.15,-0.454488873,41.78,34.6151692,135.5163212,86,4.5,43.6,1.14,7,,,
32:27.7,,,24.7,0.11,-0.498907357,41.79,34.615169,135.5163213,86,4.5,43.6,1.14,7,,,
32:27.8,,,24.8,0.12,-0.515842259,41.79,34.615169,135.5163213,86,4.5,42.6,1.14,7,,,
32:27.9,0:00:31,,24.9,0.14,-0.487104237,41.79,34.615169,135.5163213,86,4.5,43.2,1.14,7,,,
32:28.0,,,25,0.16,-0.414860845,41.79,34.615169,135.516321,86,4.5,42.7,1.14,7,,,
32:28.1,,,25.1,0.17,-0.321195036,41.79,34.615169,135.5163208,86,4.5,40.4,1.14,7,,,
32:28.2,,,25.2,0.16,-0.230749294,41.79,34.615169,135.5163208,86,4.5,40.4,1.14,7,,,
32:28.3,,,25.3,0.14,-0.159226283,41.79,34.615169,135.5163207,86,4.5,40.4,1.14,7,,,
32:28.5,,,25.4,0.12,-0.113190413,41.79,34.6151688,135.5163203,86,4.5,40.1,1.14,7,,,
32:28.5,,,25.5,0.09,-0.092745043,41.79,34.6151688,135.5163202,86,4.5,40.5,1.14,7,,,
32:28.6,,,25.6,0.07,-0.093037814,41.79,34.6151688,135.5163198,86,4.5,40.5,1.14,7,,,
32:28.7,,,25.7,0.04,-0.106197342,41.79,34.6151688,135.5163195,86,4.5,40.5,1.14,7,,,
32:28.8,,,25.8,0.03,-0.124033757,41.79,34.615169,135.5163192,86,4.5,40.5,1.14,7,,,
32:28.9,0:00:32,,25.9,0.01,-0.139951646,41.79,34.6151693,135.5163188,86,4.6,40.5,1.14,7,,,
32:29.0,,,26,0.02,-0.1470972,41.85,34.6151698,135.5163187,86,4.6,40.5,1.14,7,,,
32:29.2,,,26.1,0.06,-0.13201791,41.92,34.6151703,135.5163183,86,4.6,40.9,1.14,7,,,
32:29.2,,,26.2,0.14,-0.077358924,41.95,34.6151705,135.516318,86,4.6,42,1.14,7,,,
32:29.3,,,26.3,0.22,0.020641046,42.03,34.6151708,135.5163173,86,4.6,41,1.14,7,,,
32:29.4,,,26.4,0.29,0.143843919,42.1,34.6151708,135.5163165,86,4.6,39.9,1.14,7,,,
32:29.5,,,26.5,0.33,0.263990909,42.18,34.6151705,135.5163157,86,4.6,42,1.14,7,,,
32:29.6,,,26.6,0.37,0.358652622,42.32,34.6151702,135.5163142,86,4.6,41.6,1.14,7,,,
32:29.7,,,26.7,0.42,0.423573762,42.44,34.6151697,135.516313,86,4.6,42.6,1.14,7,,,
32:29.8,,,26.8,0.5,0.474719733,42.58,34.6151695,135.5163115,86,4.6,39,1.14,7,,,
32:29.9,0:00:33,,26.9,0.6,0.53344214,42.68,34.6151693,135.5163105,86,4.6,39.5,1.14,7,,,
32:30.0,,,27,0.72,0.609222353,42.79,34.6151693,135.5163093,86,4.6,42.8,1.14,7,,,
32:30.1,,,27.1,0.82,0.695727944,42.93,34.6151695,135.5163078,86,4.6,43.9,1.14,7,,,
32:30.2,,,27.2,0.91,0.778072357,43.06,34.61517,135.5163065,86,4.6,43.9,1.14,7,,,
32:30.3,,,27.3,0.98,0.840368211,43.16,34.6151703,135.5163055,86,4.6,43.6,1.14,7,,,
32:30.4,,,27.4,1.03,0.868640304,43.28,34.6151707,135.5163042,86,4.6,42.7,1.14,7,,,
32:30.5,,,27.5,1.06,0.855122447,43.42,34.615171,135.5163028,86,4.6,41.2,1.14,7,,,
32:30.6,,,27.6,1.08,0.80378747,43.56,34.6151717,135.5163015,86,4.6,38.9,1.14,7,,,
32:30.7,,,27.7,1.11,0.728705704,43.69,34.6151723,135.5163002,86,4.7,39.4,1.14,7,,,
32:30.8,,,27.8,1.14,0.645429432,43.8,34.6151728,135.5162992,86,4.7,37.8,1.14,7,,,
32:30.9,0:00:34,,27.9,1.17,0.563190103,43.92,34.6151735,135.5162982,86,4.7,38.1,1.14,7,,,
32:31.0,,,28,1.18,0.484016031,44.06,34.6151743,135.516297,86,4.7,39.3,1.14,7,,,
32:31.1,,,28.1,1.2,0.407872438,44.17,34.6151752,135.5162965,86,4.7,43,1.14,7,,,
32:31.2,,,28.2,1.2,0.335907519,44.29,34.6151762,135.516296,86,4.7,43,1.14,7,,,
32:31.4,,,28.3,1.21,0.269794583,44.42,34.6151773,135.5162957,86,4.7,41.4,1.14,7,,,
32:31.4,,,28.4,1.22,0.211926267,44.56,34.6151783,135.5162948,86,4.7,42.5,1.14,7,,,
32:31.5,,,28.5,1.23,0.164742574,44.67,34.6151793,135.5162945,86,4.7,42.5,1.14,7,,,
32:31.6,,,28.6,1.24,0.128271639,44.79,34.6151802,135.5162937,86,4.7,43.5,1.14,7,,,
32:31.7,,,28.7,1.24,0.100584112,44.93,34.6151812,135.5162928,86,4.7,42.6,1.14,7,,,
32:31.8,,,28.8,1.24,0.078906424,45.01,34.6151818,135.5162923,86,4.7,44.2,1.14,7,,,
32:31.9,0:00:35,,28.9,1.23,0.058012996,45.14,34.6151827,135.5162915,86,4.7,44.5,1.14,7,,,
32:32.0,,,29,1.21,0.031904452,45.25,34.6151835,135.5162908,86,4.7,42.7,1.14,7,,,
32:32.1,,,29.1,1.19,-0.00123767,45.34,34.6151842,135.5162903,86,4.7,40.9,1.14,7,,,
32:32.2,,,29.2,1.17,-0.03899705,45.46,34.6151852,135.5162897,86,4.7,38.2,1.14,7,,,
32:32.3,,,29.3,1.15,-0.076894678,45.57,34.6151862,135.5162895,86,4.8,38.2,1.14,7,,,
32:32.4,,,29.4,1.14,-0.109903753,45.67,34.6151868,135.5162888,86,4.8,38.2,1.14,7,,,
32:32.5,,,29.5,1.1,-0.138930112,45.7,34.615187,135.5162885,86,4.8,36.4,1.14,7,,,
32:32.6,,,29.6,1.04,-0.175866008,45.77,34.6151872,135.5162878,86,4.8,39.8,1.14,7,,,
32:32.7,,,29.7,0.95,-0.235034928,45.87,34.6151875,135.5162868,86,4.8,40.8,1.14,7,,,
32:32.8,,,29.8,0.87,-0.318600386,45.94,34.6151875,135.516286,86,4.8,40.1,1.14,7,,,
32:32.9,0:00:36,,29.9,0.79,-0.413396984,46.06,34.6151873,135.5162847,86,4.8,41.4,1.14,7,,,
32:33.0,,,30,0.74,-0.499364197,46.11,34.615187,135.5162843,86,4.8,41.6,1.14,7,,,
32:33.1,,,30.1,0.7,-0.558344841,46.17,34.6151868,135.5162837,86,4.8,39.6,1.14,7,,,
32:33.2,,,30.2,0.69,-0.579410136,46.26,34.6151867,135.5162827,86,4.8,41,1.14,7,,,
32:33.3,,,30.3,0.69,-0.558245361,46.38,34.6151863,135.5162815,86,4.8,41.6,1.14,7,,,
32:33.4,,,30.4,0.73,-0.492298901,46.49,34.6151858,135.5162805,86,4.8,42.2,1.14,7,,,
32:33.6,,,30.5,0.79,-0.38296482,46.57,34.6151852,135.51628,86,4.8,40.8,1.14,7,,,
32:33.6,,,30.6,0.85,-0.241139218,46.69,34.6151847,135.5162788,86,4.8,41.5,1.14,7,,,
32:33.7,,,30.7,0.91,-0.082425788,46.84,34.615184,135.5162775,86,4.8,40.8,1.14,7,,,
32:33.8,,,30.8,0.99,0.080730252,46.96,34.6151835,135.5162763,0,4.8,41.2,1.14,7,,,
32:33.9,0:00:37,,30.9,1.06,0.237638012,47.07,34.615183,135.5162752,0,4.8,42.2,1.14,7,,,
32:34.0,,,31,1.12,0.374946237,47.19,34.6151823,135.5162742,0,4.8,43.1,1.14,7,,,
32:34.1,,,31.1,1.16,0.47929278,47.35,34.6151815,135.5162728,0,4.8,44.3,1.14,7,,,
32:34.3,,,31.2,1.21,0.546961725,47.54,34.61518,135.5162718,0,4.9,44.7,1.14,7,,,
32:34.3,,,31.3,1.3,0.591793358,47.81,34.6151778,135.5162705,0,5,43.5,1.14,7,,,
32:34.4,,,31.4,1.44,0.644290984,48.13,34.6151758,135.516268,0,5,41.6,1.14,7,,,
32:34.5,,,31.5,1.64,0.740977585,48.41,34.615174,135.5162658,0,5.1,40.6,1.14,7,,,
32:34.6,,,31.6,1.88,0.903025985,48.68,34.6151723,135.5162638,0,5.1,39.7,1.14,7,,,
32:34.7,,,31.7,2.12,1.120438218,49.03,34.6151707,135.5162605,0,5.1,39.7,1.14,7,,,
32:34.8,,,31.8,2.37,1.36376667,49.37,34.6151687,135.5162577,0,5.2,40.1,1.14,7,,,
32:34.9,0:00:38,,31.9,2.6,1.602579832,49.66,34.615167,135.5162553,0,5.2,40.5,1.14,7,,,
32:35.0,,,32,2.78,1.805584192,50.01,34.6151658,135.5162517,0,5.2,40.2,1.14,7,,,
32:35.1,,,32.1,2.94,1.943392992,50.34,34.615165,135.5162483,0,5.3,43.7,1.14,7,,,
32:35.2,,,32.2,3.06,2.000441313,50.66,34.6151647,135.5162448,0,5.3,43.8,1.14,7,,,
32:35.3,,,32.3,3.15,1.973818779,51,34.6151637,135.5162413,0,5.4,42,1.14,7,,,
32:35.4,,,32.4,3.19,1.866315842,51.28,34.6151632,135.5162383,0,5.4,40.6,1.14,7,,,
32:35.5,,,32.5,3.2,1.683656931,51.51,34.6151635,135.5162358,0,5.5,39.5,1.14,7,,,
32:35.6,,,32.6,3.13,1.428023338,51.71,34.6151635,135.5162337,0,5.5,41.3,1.14,7,,,
32:35.8,,,32.7,3,1.096847057,51.89,34.6151635,135.5162317,0,5.5,42.2,1.14,7,,,
32:35.8,,,32.8,2.81,0.691827178,52.05,34.6151637,135.51623,0,5.6,44.2,1.14,7,,,
32:35.9,0:00:39,,32.9,2.57,0.224791005,52.17,34.6151643,135.5162288,0,5.6,44.2,1.14,7,,,
32:36.0,,,33,2.29,-0.283725739,52.22,34.6151647,135.516229,0,5.6,45.1,1.14,7,,,
32:36.1,,,33.1,1.98,-0.809523165,52.29,34.6151653,135.5162292,0,5.6,42.6,1.14,7,,,
32:36.2,,,33.2,1.65,-1.327322602,52.43,34.6151665,135.5162288,0,5.6,46.4,1.14,7,,,
32:36.3,,,33.3,1.35,-1.805349708,52.54,34.6151675,135.5162288,0,5.7,42.1,1.14,7,,,
32:36.5,,,33.4,1.12,-2.200231791,52.74,34.6151693,135.516229,0,5.7,39.9,1.14,7,,,
32:36.5,,,33.5,0.99,-2.457802773,52.92,34.6151707,135.51623,0,5.7,38.4,1.14,7,,,
32:36.6,,,33.6,1.01,-2.520232201,53.09,34.6151718,135.5162313,0,5.7,39,1.14,7,,,
32:36.7,,,33.7,1.13,-2.35187149,53.28,34.615173,135.5162328,0,5.8,37.9,1.14,7,,,
32:36.8,,,33.8,1.3,-1.969264627,53.5,34.6151745,135.5162343,0,5.8,39.4,1.14,7,,,
32:36.9,0:00:40,,33.9,1.49,-1.435523748,53.73,34.6151762,135.5162357,0,5.8,39.9,1.14,7,,,
32:37.0,,,34,1.68,-0.828630269,53.96,34.6151778,135.5162373,0,5.9,36.9,1.14,7,,,
32:37.1,,,34.1,1.87,-0.219269902,54.24,34.6151797,135.5162393,0,5.9,35.1,1.14,7,,,
32:37.2,,,34.2,2.05,0.339617372,54.51,34.6151812,135.5162417,0,6,38.7,1.14,7,,,
32:37.3,,,34.3,2.21,0.813892126,54.74,34.6151823,135.5162438,0,6,37.6,1.14,7,,,
32:37.4,,,34.4,2.34,1.179974675,55,34.6151835,135.5162462,0,6.1,34.8,1.14,7,,,
32:37.5,,,34.5,2.43,1.422893047,55.27,34.6151847,135.5162488,0,6.1,38.3,1.14,7,,,
32:37.6,,,34.6,2.5,1.541607976,55.56,34.6151857,135.5162517,0,6.1,34.1,1.14,7,,,
32:37.7,,,34.7,2.55,1.549455166,55.87,34.6151867,135.5162548,0,6.2,34.1,1.14,7,,,
32:37.8,,,34.8,2.6,1.473160982,56.18,34.6151873,135.5162582,0,6.2,39.6,1.14,7,,,
32:37.9,0:00:41,,34.9,2.66,1.347698927,56.46,34.6151873,135.5162612,0,6.3,40.8,1.14,7,,,
32:38.0,,,35,2.71,1.201932192,56.72,34.6151885,135.5162637,0,6.3,39,1.14,7,,,
32:38.1,,,35.1,2.74,1.050026536,56.96,34.6151888,135.5162663,0,6.3,41.8,1.14,7,,,
32:38.2,,,35.2,2.73,0.889396012,57.19,34.615189,135.5162687,0,6.4,40.5,1.14,7,,,
32:38.3,,,35.3,2.67,0.705610871,57.4,34.6151895,135.516271,0,6.4,42.7,1.14,7,,,
32:38.4,,,35.4,2.61,0.494528294,57.65,34.6151893,135.5162737,0,6.4,45.3,1.14,7,,,
32:38.5,,,35.5,2.55,0.272538751,57.85,34.6151893,135.5162758,0,6.4,47.2,1.14,7,,,
32:38.7,,,35.6,2.49,0.058728326,58.01,34.6151897,135.5162775,0,6.4,44.7,1.14,7,,,
32:38.7,,,35.7,2.4,-0.139467984,58.17,34.6151905,135.516279,0,6.4,46.2,1.14,7,,,
32:38.8,,,35.8,2.28,-0.328129858,58.32,34.6151918,135.5162792,0,6.4,47.2,1.14,7,,,
32:38.9,0:00:42,,35.9,2.11,-0.523034155,58.46,34.615193,135.5162798,0,6.5,47.2,1.14,7,,,
32:39.0,,,36,1.91,-0.737980485,58.6,34.6151942,135.51628,0,6.5,44.9,1.14,7,,,
32:39.1,,,36.1,1.68,-0.977390289,58.65,34.6151947,135.5162798,0,6.5,44.6,1.14,7,,,
32:39.2,,,36.2,1.42,-1.239008307,58.71,34.615195,135.5162793,0,6.5,44.3,1.14,7,,,
32:39.4,,,36.3,1.15,-1.513209581,58.82,34.6151958,135.5162785,0,6.6,44.6,1.14,7,,,
32:39.4,,,36.4,0.91,-1.776342392,58.99,34.6151968,135.5162772,0,6.6,44.6,1.14,7,,,
32:39.5,,,36.5,0.74,-1.987091303,59.12,34.6151975,135.516276,0,6.6,46.1,1.14,7,,,
32:39.6,,,36.6,0.7,-2.085418463,59.26,34.6151982,135.5162747,0,6.6,47.2,1.14,7,,,
32:39.7,,,36.7,0.8,-2.007806063,59.4,34.6151983,135.5162732,0,6.6,45.1,1.14,7,,,
32:39.8,,,36.8,0.95,-1.733677745,59.54,34.6151983,135.5162717,0,6.6,43.4,1.14,7,,,
32:39.9,0:00:43,,36.9,1.08,-1.314213514,59.67,34.6151982,135.5162703,0,6.6,44.6,1.14,7,,,
32:40.0,,,37,1.16,-0.842280269,59.76,34.615198,135.5162693,0,6.6,44.9,1.14,7,,,
32:40.1,,,37.1,1.2,-0.405302823,59.84,34.6151982,135.5162685,0,6.6,44.1,1.14,7,,,
32:40.2,,,37.2,1.2,-0.060827468,59.95,34.6151983,135.5162673,0,6.6,44.4,1.14,7,,,
32:40.3,,,37.3,1.18,0.168080762,60.05,34.6151987,135.5162663,0,6.6,43.5,1.14,7,,,
32:40.4,,,37.4,1.14,0.284976393,60.17,34.6151993,135.5162653,0,6.7,43.1,1.14,7,,,
32:40.5,,,37.5,1.09,0.308266282,60.28,34.6151997,135.5162642,0,6.7,44,1.14,7,,,
32:40.6,,,37.6,1.05,0.263236851,60.37,34.6152,135.5162633,0,6.7,44.6,1.14,7,,,
32:40.7,,,37.7,0.99,0.17377466,60.42,34.6152002,135.5162628,0,6.7,46.4,1.14,7,,,
32:40.9,,,37.8,0.91,0.054588754,60.46,34.6152005,135.5162625,0,6.7,49,1.14,7,,,
32:40.9,0:00:44,,37.9,0.82,-0.086578459,60.5,34.6152008,135.5162622,0,6.7,49,1.14,7,,,
32:41.0,,,38,0.72,-0.241509303,60.53,34.615201,135.516262,0,6.7,47.6,1.14,7,,,
32:41.1,,,38.1,0.62,-0.400599539,60.53,34.615201,135.516262,0,6.7,47.6,1.14,7,,,
32:41.2,,,38.2,0.5,-0.55636996,60.53,34.615201,135.5162623,0,6.7,47,1.14,7,,,
32:41.3,,,38.3,0.39,-0.701762319,60.61,34.6152008,135.5162628,0,6.7,48.1,1.14,7,,,
32:41.4,,,38.4,0.29,-0.826022208,60.65,34.6152007,135.5162632,0,6.7,48.1,1.14,7,,,
32:41.6,,,38.5,0.21,-0.917473972,60.65,34.6152005,135.5162633,0,6.7,46.6,1.14,7,,,
32:41.6,,,38.6,0.15,-0.966700017,60.65,34.6152003,135.5162635,0,6.7,46.4,1.14,7,,,
32:41.7,,,38.7,0.12,-0.966707587,60.65,34.6152003,135.5162637,0,6.7,44.4,1.14,7,,,
32:41.8,,,38.8,0.1,-0.917729974,60.65,34.6152002,135.5162638,0,6.7,45.1,1.14,7,,,
32:41.9,0:00:45,,38.9,0.09,-0.83035326,60.65,34.6152002,135.5162638,0,6.7,45.1,1.14,7,,,
32:42.0,,,39,0.07,-0.720663309,60.65,34.6152003,135.5162637,0,6.7,45.1,1.14,7,,,
32:42.1,,,39.1,0.06,-0.6039325,60.65,34.6152003,135.5162637,0,6.7,45.8,1.14,7,,,
32:42.2,,,39.2,0.04,-0.491424143,60.65,34.6152005,135.5162635,0,6.7,45.8,1.14,7,,,
32:42.3,,,39.3,0.03,-0.389884561,60.65,34.6152007,135.5162633,0,6.7,46.3,1.14,7,,,
32:42.4,,,39.4,0.02,-0.302365005,60.65,34.6152008,135.5162632,0,6.7,46.8,1.14,7,,,
32:42.5,,,39.5,0.02,-0.22938405,60.65,34.6152008,135.5162632,0,6.7,46.8,1.14,7,,,
32:42.6,,,39.6,0.01,-0.169969544,60.65,34.615201,135.5162628,0,6.7,46.8,1.14,7,,,
32:42.7,,,39.7,0.01,-0.122442253,60.65,34.615201,135.5162627,0,6.7,46.8,1.14,7,,,
32:42.8,,,39.8,0.01,-0.084953681,60.65,34.6152012,135.5162625,0,6.7,46.6,1.14,7,,,
32:42.9,0:00:46,,39.9,0.01,-0.055826627,60.65,34.6152012,135.5162623,0,6.7,46.6,1.1799999,6,,,
32:43.0,,,40,0,-0.033702981,60.65,34.6152012,135.5162623,0,6.7,46.6,1.1799999,6,,,
32:43.1,,,40.1,0,-0.017499009,60.65,34.6152012,135.5162623,0,6.7,45.7,1.14,7,,,
32:43.2,,,40.2,0,-0.006263301,60.65,34.6152012,135.5162623,0,6.7,44.6,1.14,7,,,
32:43.3,,,40.3,0,0.000925215,60.65,34.6152013,135.5162625,0,6.7,44.6,1.14,7,,,
32:43.4,,,40.4,0,0.004970332,60.65,34.6152012,135.5162627,0,6.7,44.6,1.14,7,,,
32:43.5,,,40.5,0,0.006719582,60.65,34.615201,135.5162628,0,6.7,44.6,1.14,7,,,
32:43.6,,,40.6,0,0.006918511,60.65,34.6152008,135.5162632,0,6.7,44.6,1.14,7,,,
32:43.8,,,40.7,0,0.006180488,60.65,34.6152007,135.5162632,0,6.7,44.6,1.14,7,,,
32:43.8,,,40.8,0,0.004976492,60.65,34.6152008,135.5162633,0,6.7,44.6,1.14,7,,,
32:43.9,0:00:47,,40.9,0,0.003640919,60.65,34.6152008,135.5162633,0,6.7,44.6,1.1799999,6,,,
32:44.0,,,41,0,0.002387096,60.65,34.615201,135.5162635,0,6.7,45.5,1.1799999,6,,,
32:44.1,,,41.1,0,0.001328372,60.65,34.615201,135.5162635,0,6.7,45.5,1.1799999,6,,,
32:44.2,,,41.2,0,0.000503812,60.65,34.6152013,135.5162635,0,6.7,46.2,1.1799999,6,,,
32:44.3,,,41.3,0,-9.39E-05,60.65,34.6152015,135.5162635,0,6.7,45.3,1.1799999,6,,,
32:44.5,,,41.4,0.01,0.000648296,60.67,34.6152017,135.5162635,0,6.7,44.7,1.1799999,6,,,
32:44.5,,,41.5,0.03,0.007380197,60.69,34.6152018,135.5162637,0,6.7,44.4,1.1799999,6,,,
32:44.6,,,41.6,0.05,0.025410999,60.72,34.6152018,135.516264,0,6.7,44.4,1.1799999,6,,,
32:44.7,,,41.7,0.07,0.053170335,60.79,34.6152015,135.5162647,0,6.7,44.4,1.1799999,6,,,
32:44.8,,,41.8,0.12,0.089265175,60.9,34.615201,135.5162657,0,6.7,44.9,1.1799999,6,,,
32:44.9,0:00:48,,41.9,0.23,0.150009096,60.99,34.6152007,135.5162667,0,6.7,48,1.1799999,6,,,
32:45.0,,,42,0.39,0.26244244,61.15,34.6152002,135.5162683,0,6.7,43.5,1.1799999,6,,,
32:45.1,,,42.1,0.58,0.438428134,61.3,34.6151995,135.5162697,0,6.8,41,1.1799999,6,,,
32:45.2,,,42.2,0.77,0.664101541,61.4,34.6151993,135.5162708,0,6.8,37.5,1.1799999,6,,,
32:45.3,,,42.3,0.94,0.905746996,61.55,34.6151988,135.5162723,0,6.8,39.3,1.1799999,6,,,
32:45.4,,,42.4,1.08,1.123095751,61.68,34.6151987,135.5162737,0,6.8,38.6,1.1799999,6,,,
32:45.5,,,42.5,1.19,1.284740686,61.83,34.6151987,135.5162753,0,6.8,40.2,1.1799999,6,,,
32:45.6,,,42.6,1.27,1.374114037,61.97,34.6151983,135.5162768,0,6.8,39.3,1.1799999,6,,,
32:45.7,,,42.7,1.32,1.385940909,62.06,34.615198,135.5162777,0,6.8,39.3,1.1799999,6,,,
32:45.8,,,42.8,1.34,1.322250247,62.2,34.6151978,135.5162792,0,6.8,38.5,1.1799999,6,,,
32:46.0,0:00:49,,42.9,1.34,1.192545891,62.32,34.6151978,135.5162805,0,6.8,41.3,2.03,5,,,
32:46.0,,,43,1.33,1.015125513,62.45,34.6151975,135.5162818,0,6.8,41.3,2.03,5,,,
32:46.1,,,43.1,1.32,0.813399196,62.56,34.6151972,135.516283,0,6.8,39.3,2.03,5,,,
32:46.2,,,43.2,1.3,0.608518481,62.67,34.615197,135.5162842,0,6.8,36.9,1.64,6,,,
32:46.3,,,43.3,1.28,0.414330631,62.77,34.6151968,135.5162852,0,6.8,38.5,1.64,6,,,
32:46.4,,,43.4,1.25,0.237115309,62.86,34.6151968,135.5162862,0,6.8,40.8,1.64,6,,,
32:46.5,,,43.5,1.21,0.078607798,62.96,34.615197,135.5162873,0,6.8,40.4,1.64,6,,,
32:46.7,,,43.6,1.17,-0.060411982,63.07,34.6151972,135.5162885,0,6.8,41.6,1.64,6,,,
32:46.7,,,43.7,1.13,-0.177236468,63.19,34.615197,135.5162897,0,6.8,42.4,1.64,6,,,
32:46.8,,,43.8,1.09,-0.268213302,63.24,34.6151972,135.5162903,0,6.8,41.2,1.64,6,,,
32:46.9,0:00:50,,43.9,1.05,-0.33539179,63.29,34.6151972,135.5162908,0,6.8,38.9,1.64,6,,,
32:47.0,,,44,0.98,-0.389680654,63.37,34.6151968,135.5162915,0,6.8,39.6,2.03,5,,,
32:47.1,,,44.1,0.91,-0.443367481,63.41,34.6151965,135.5162918,0,6.8,41.8,2.03,5,,,
32:47.2,,,44.2,0.83,-0.500999749,63.47,34.615196,135.516292,0,6.8,41.8,2.03,5,,,
32:47.3,,,44.3,0.76,-0.557743967,63.57,34.6151953,135.5162927,0,6.8,40.6,2.03,5,,,
32:47.4,,,44.4,0.71,-0.602823079,63.64,34.6151947,135.5162928,0,6.8,41.6,2.03,5,,,
32:47.5,,,44.5,0.68,-0.624317467,63.74,34.6151938,135.5162927,0,6.9,41.6,2.03,5,,,
32:47.6,,,44.6,0.67,-0.612942457,63.81,34.6151932,135.5162927,0,6.9,41.6,2.03,5,,,
32:47.7,,,44.7,0.68,-0.564386606,63.9,34.6151928,135.5162918,0,6.9,41.6,2.03,5,,,
32:47.8,,,44.8,0.68,-0.484860659,63.96,34.6151925,135.5162912,0,6.9,41.6,2.03,5,,,
32:47.9,0:00:51,,44.9,0.67,-0.393947899,64.06,34.6151922,135.5162902,0,6.9,41.9,1.1799999,6,,,
32:48.0,,,45,0.65,-0.313346267,64.23,34.6151917,135.5162885,0,6.9,40.9,1.1799999,6,,,
32:48.1,,,45.1,0.64,-0.249846831,64.37,34.6151913,135.516287,0,6.9,41.8,2.03,5,,,
32:48.2,,,45.2,0.69,-0.187381595,64.48,34.6151908,135.516286,0,6.9,42.1,1.1799999,6,,,
32:48.3,,,45.3,0.78,-0.096061639,64.62,34.6151905,135.5162845,0,6.9,43.2,1.1799999,6,,,
32:48.4,,,45.4,0.91,0.043555491,64.75,34.61519,135.5162832,0,6.9,45.1,1.14,7,,,
32:48.5,,,45.5,1.03,0.224737257,64.91,34.6151892,135.5162818,0,6.9,45.9,1.14,7,,,
32:48.6,,,45.6,1.16,0.42336446,65.06,34.6151887,135.5162803,0,6.9,44.8,1.64,6,,,
32:48.7,,,45.7,1.27,0.614604712,65.23,34.6151882,135.5162785,0,6.9,43.3,1.14,7,,,
32:48.9,,,45.8,1.38,0.779864073,65.42,34.6151878,135.5162765,0,6.9,44.3,1.14,7,,,
32:48.9,0:00:52,,45.9,1.46,0.904564559,65.58,34.615188,135.5162748,0,6.9,44.8,1.14,7,,,
32:49.0,,,46,1.51,0.975589395,65.73,34.6151882,135.5162732,0,7,44.2,1.64,6,,,
32:49.1,,,46.1,1.53,0.984680772,65.86,34.615188,135.5162717,0,7,42.9,1.64,6,,,
32:49.2,,,46.2,1.55,0.93476373,66.05,34.6151882,135.5162697,0,7,41.2,1.64,6,,,
32:49.3,,,46.3,1.56,0.840863883,66.23,34.6151883,135.5162677,0,7,40.3,1.64,6,,,
32:49.4,,,46.4,1.57,0.723056078,66.36,34.6151883,135.5162663,0,7,43.3,1.64,6,,,
32:49.5,,,46.5,1.58,0.597791076,66.51,34.6151882,135.5162647,0,7,43.4,1.14,7,,,
32:49.6,,,46.6,1.59,0.475837857,66.71,34.6151883,135.5162625,0,7,41.3,1.64,6,,,
32:49.7,,,46.7,1.6,0.366315991,66.87,34.6151885,135.5162608,0,7,41.3,1.64,6,,,
32:49.8,,,46.8,1.61,0.27638185,67.03,34.6151887,135.516259,0,7,40.1,1.64,6,,,
32:49.9,0:00:53,,46.9,1.62,0.206577078,67.2,34.615189,135.5162572,0,7,42.4,1.64,6,,,
32:50.0,,,47,1.63,0.15361847,67.42,34.6151897,135.516255,0,7,41.7,1.64,6,,,
32:50.1,,,47.1,1.65,0.117448807,67.59,34.61519,135.5162532,0,7,40.8,1.64,6,,,
32:50.2,,,47.2,1.68,0.100374773,67.79,34.6151902,135.516251,0,7.1,41.4,1.64,6,,,
32:50.3,,,47.3,1.71,0.10186927,68.03,34.6151907,135.5162485,0,7.1,43.8,1.64,6,,,
32:50.4,,,47.4,1.75,0.11967928,68.23,34.6151908,135.5162463,0,7.1,45.7,1.64,6,,,
32:50.5,,,47.5,1.8,0.15403381,68.44,34.6151908,135.516244,0,7.1,43.7,1.64,6,,,
32:50.6,,,47.6,1.86,0.205045894,68.63,34.6151913,135.516242,0,7.1,42.7,1.64,6,,,
32:50.7,,,47.7,1.91,0.266330302,68.87,34.6151918,135.5162395,0,7.1,44.3,1.14,7,,,
32:50.8,,,47.8,1.96,0.325726837,69.07,34.6151927,135.5162375,0,7.1,45.4,1.14,7,,,
32:50.9,0:00:54,,47.9,1.99,0.373009413,69.31,34.6151933,135.516235,0,7.1,45.6,1.14,7,,,
32:51.1,,,48,2.04,0.405544877,69.58,34.615194,135.5162322,0,7.2,44.8,1.64,6,,,
32:51.1,,,48.1,2.09,0.42925936,69.81,34.615194,135.5162297,0,7.2,43.3,1.64,6,,,
32:51.2,,,48.2,2.16,0.4548859,70.08,34.6151943,135.5162268,0,7.2,43.1,1.64,6,,,
